comment,is_spam
"Past Sean: “ I don’t want to find all the collectibles

Proceeds to collect as many collectibles as possible",0.0
"omg i completely forgot about the last guardian, i loved that game so much :(🫶",0.0
I was hoping Jack would play this game! I’m glad he did I can’t wait to binge them! 💜,0.0
"First 2 minutes: I love how we can play with our buds!
Next few minutes: Okay, dread and anxiety are forming as we walk with our friends.
9 minutes in: Pauses to go check on Real life cat because anxiety is now so high.",0.0
"""I'm a cat, not a natural disaster."" They have obviously met my torti Penelope the Pernicious, Destroyer of Knicknacks.",0.0
"Jack: ""It's a cat not a natural disaster""
Me: What's the difference?",0.0
Why does that little robot talks like the doctor in Luigi's Mansion? 😂,0.0
I want that on the nintendo,0.0
I dm'd jack on insta and said you should play it and I'm so happy he is. (I know he would've played it anyway but still).,0.0
are you no longer playing until dawn?,0.0
"When he finally realized that he already gave a music what to the musician I screamed so loudly inside,  the entire time I was shouting that he already found the fifth one",0.0
"Just finished playing the game. No spoilers obviously, but god did I love it. The cat is sooooo cute",0.0
I remember watching the trailer for this game and hoping beyond hope that you'd do a let's play of it. I'm very excited to watch more!,0.0
Trico will always be the number 1 Big fluff,0.0
Such a cute game,0.0
The sun. It’s the sun Jack,0.0
"best intro, stright into the game love it.",0.0
Poncho goes to Elliot,0.0
The closest thing will ever get to  a warriorcat game!!! 😳👀,0.0
"Huh a game where someone from the outside comes and goes underneath a “mountain like” dome where have I seen something like that 

Cough cough undertale cough cough",0.0
"jack, you the music badge is on ur little backpack! also, you get to go back to the slums again later",0.0
Just goes to show that everybody truly does want to be a cat,0.0
"I also didn't find who the poncho belonged to, so after progressing I still have it. Big sad.",0.0
I got to a1:18 before I started having cuteness overload. I'm going to have to watch this in chunks.,0.0
"Worlds like this I like to call “make-shift living”. Everything they live in and know is made from scraps and what little they have. It can be small, homey, made from rusted metal and duct tape but it’s so aesthetically pleasing and I love it",0.0
"Small cat facts(from memory you can always look em up 💛) 
Most all orange cats are male 
Most or all calico are female
When a cat slowly blinks at you it's like a lil kiss/ they trust you
Grapes are toxic to cats
Cats shed their claws and whiskers",0.0
Don't cats in video games want to make you visit your own cats?!,0.0
The graphics are just so pretty😻.,0.0
Meanwhile I'm sitting patiently for more Until Dawn... though tbh I've been wanting to see this for a while.,0.0
This is so random and idk why but I had a dream last night where we facetimed. I was very anxious but happy. You were your normal self while I tried not to fan girl. We just had a normal conversation 🤣. Seemingly no reason to why we ended up talking either.,0.0
Love this game 😍,0.0
Jack why are you wearing a hat,0.0
Jack’s unfettered joy in this game and it’s intrinsic cuteness...worth every moment!,0.0
"If anything happens to the cat, everyone will freak out.",0.0
aw that settles it im getting this game asap,0.0
"if the physical items were digitized into the backpack, was all of humanity digitized onto the internet?",0.0
I watched DanTDM play this while I was laying in bed last night and the very first I noticed was how good the lighting is,0.0
"me, 10 seconds into game: this is the best game 10/10 perfect game nothing else compares",0.0
Im in the hospital right now and im trying not to scream to loud when that cat fell. I think i might raise suspicions.,0.0
"My cat brought inside the house a live bunny
I'm sure he could survive like this

he's name is Bertie btw",0.0
"Jack: oh well, the outside is probably destroyed! Oop
Also Jack: was outside at the beginning of the video",0.0
GOTY,0.0
Just watched Evelyn play this yesterday 🥰,0.0
"I saw Gab’s vid on this game in my feed, so I kinda expected to see Sean play it too, but this is still so serotonin inducing.",0.0
"Hey Sean, I haven't been feeling well this week either and this video really helped so thanks a lot, hope you feel better :D",0.0
"@5:14 Jack, that's what a HOUSE cat would do, not a cat that's accustomed to living in the wild for most of it's life.",0.0
they look like ticks.,0.0
Stray Kids,0.0
meow at the camera,0.0
I like the reference to C14 (Minecraft music composer)!,0.0
"*""Hehehe, So Cute.""*

Agreed, this game has a lot of atmosphere, and cats are awesome. Loving this game wo far! 😊",0.0
So cute...and the game looks designed so beautiful and animated so well. Controls seem good too? I'm pausing the video to go play this myself first!,0.0
"Sean: ""Hey, what's up!""
Cat: *meows*
Sean: *satisfied giggling*",0.0
Why did Jack have to me a video about cats after my cat had gotten so sick that the emergency for pets told me that they couldn’t do anything because my cat far more dead then alive and was in so much pain that my father decided to allow them to put her to sleep.,0.0
"when Jack put a paper bag on cats head, such a genuine laugh hahaa",0.0
Wild cats with no humans around don't meow I thought.,0.0
jack the mother boards around the town are maps i think with sorti being the elivator,0.0
aw the 2 first cats(ginger and black) ones remind me of the cats my housemates have they are brothers and also have this behvaior :3,0.0
"hey Seán, i don't know if you'll see this but I wanted to let you know that watching your videos is getting me through a bad period of burnout and being really unmotivated as an artist trying to get through my a-level course. i've been watching your content for years and discovering games you've played like subnautica and sally face and bendy has influenced my art and I wouldn't have found them without you. now I come back to your channel because it's a familiar place to get inspiration and comfort when things aren't going right, so thank you for being there for us.",0.0
"I'm an absolute *sucker* for post apocalyptic landscapes - I love how plants take over everything, it looks so beautiful
This game is absolutely stunning :'0 I haven't been so in love with a games visuals since the first time I saw the Last of Us",0.0
OMG– Yes- this is AMAZING- soooo cute- X3,0.0
"today my older neighbor across from me almost had heat stroke, again.  she ended out getting stuck in tulsa when her suv stopped working, which it was around 110F degrees (about 43C) but realfeel made it feel 10 degrees hotter than that due to the humidity and by the time she finally made it home, she was on the verge of heat stroke.  i got her a cold bottle of water and walked her dog for her while she sipped the water.  she has been having issues with the ac unit, so we turned on her little portable fan to help cool her off since she wasn't strong enough to go get into a cold bath.  i sat with her for a little bit to make sure she was okay.  she told me she had heat stroke 3 times before this, so she knew the symptoms and how to deal with it.  and even though i was nervous about leaving her alone, she told me that she would be okay and to come back in three hours.  and said that if she didn't answer my knock or ringing the doorbell, to go to her bedroom window and knock and then if she still didn't answer, to go get the maintenance lady to open her door for me because we wanted to make sure she was okay first instead of calling for an ambulance for a false alarm, you know?  she has no issue with having to go to the hospital, but it comes down to cost and stuff because she would still be charged for the ambulance coming out and it being a false alarm.  i checked on her three hours later and to also walk her dog again.  she was still rather nauseous, but better, and i had given her small bottles of apple and grape juice that i had, since i read that fruit juice also helped those with heat exhaustion/stroke and she felt like she wouldn't be able to eat anything without getting sick.  and then checked on her a couple hours after that and again to walk her dog for the last time tonight and she said she was feeling a lot better.  she plans on heading right to bed and said if she needs me that she'll call or text my phone.

ever since her accident a couple months ago where she was literally hit by a car, i've been checking up on her more often than before.  the doctors told her that they were surprised she was even alive with how bad it was.  i'm the only one that cares enough to check on her and she also has three grandkids she raises. everyone else either lives too far, or literally could care less about her, including her own daughter.  the grandkids are currently visiting other family, so she is alone at the moment and that worries me more.  she's able to get around better than when she first came back from the hospital, but she is still recovering from broken hip and broken shoulder.  even my 14 yr old son has been helping me take care of her and helping walk the dog for her.  i kept telling her that she doesn't need to be out in this heat, especially with no ac in her car/suv, but she's stubborn and hates asking for help, which i understand, i'm the same way, but still.  i wish i had a license, and/or a car so that i could take her where she needs to go, or at least give her something with ac, but if i were to get a car, i'd be stuck living in it because it'd cost more than my rent at the moment.",0.0
